mid,bid,created_at,text,reposts,comments,attitudes,media_type,page_title,page_url,partner,category,region,classified_by,confidence
5161130234219351,PpEh9hHE3,2025-04-30T06:00:00+00:00,#宋茜杨丽萍团队辉羽雀灵神装大片##和平精英辉羽雀灵##宋茜cos6周年神装辉羽雀灵#还没看够？代言人@宋茜  “辉羽雀灵”神装大片拍摄花絮来啦！,811,1064,59664,image,#宋茜杨丽萍团队辉羽雀灵神装大片#,https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%AE%8B%E8%8C%9C%E6%9D%A8%E4%B8%BD%E8%90%8D%E5%9B%A2%E9%98%9F%E8%BE%89%E7%BE%BD%E9%9B%80%E7%81%B5%E7%A5%9E%E8%A3%85%E5%A4%A7%E7%89%87%23&extparam=%23%E5%AE%8B%E8%8C%9C%E6%9D%A8%E4%B8%BD%E8%90%8D%E5%9B%A2%E9%98%9F%E8%BE%89%E7%BE%BD%E9%9B%80%E7%81%B5%E7%A5%9E%E8%A3%85%E5%A4%A7%E7%89%87%23&launchid=10000360-page_H5,宋茜,Artist,CN,gpt,0.9
5196953786256206,PEGd4qfwy,2025-08-07T02:30:00+00:00,2025#和平精英刺激之夜# 吉时已到！2025年刺激之夜全明星送福利！ 和平精英品牌代言人华晨宇、宋茜 、田曦薇 、虞书欣，和平精英品牌大使祝绪丹，惊喜大使姚安娜即将在刺激之夜现场亲抽壕礼！ 现在加入许愿池，明星COS同款皮肤、18套军需&夺宝、16个保时捷车皮、哪吒敖丙全新神 ...全文,2044,1960,57730,image,,,Porsche,Brand,CN,rule,0.75
5184625053533027,Pzvu1eP6j,2025-07-04T02:00:01+00:00,#李昀锐灵猫魔法师大片##和平精英灵猫魔法师#古老魔法家族的面纱徐徐揭开！@小林是李昀锐 化身灵猫魔法师，邀你猫在一起！7月4日，和平精英全新神装，华丽上线！ 和平精英的微博视频,5224,5749,56113,video,和平精英的微博视频,https://video.weibo.com/show?fid=1034%3A5184498283774168&launchid=10000360-page_H5,李昀锐,Artist,CN,gpt,0.9
4766791858129064,Ls1yNy6JW,2022-05-08T02:00:03+00:00,#和平精英3周年庆# 鸡仔收到了大家的祝福啦～品牌代言人@吳京 、@华晨宇yu ，还有@王宝强 、@硬糖少女303-希林娜依高 、@梁龙LBB 、@林晓峰lo 、@单依纯、@汪汪汪佳辉  一起为《和平精英》三周年庆生～新的一年，新的一局，让我们一起开启！我们就是和平精英！   ...全文,2596,2075,54846,video,和平精英的微博视频,https://video.weibo.com/show?fid=1034%3A4766573433651286&launchid=10000360-page_H5,"吴京, 华晨宇, 王宝强, 硬糖少女303-希林娜依高, 梁龙, 林晓峰, 单依纯, 汪汪汪佳辉",Artist,CN,gpt,0.9
5042200199041276,OhHOPBW32,2024-06-06T01:34:30+00:00,哇哦！美型双生特种兵@张予曦 绝美登场！ 和平精英首套姐妹合体角色转换神装丨 镜域双华 等你体验！,41560,41610,54695,video,张予曦的微博视频,https://video.weibo.com/show?fid=1034%3A5042198668836904&launchid=10000360-page_H5,张予曦,Artist,CN,gpt,0.9
5265445092591560,QrswBaSbm,2026-02-12T02:30:00+00:00,#和平精英春节双神装降临##大吉大利和平年##敖瑞鹏##王玉雯#和平精英x上城士 马年生肖神装COS片上线！驭风万里，云歌九霄；灵马赐福 长乐今朝和平精英天马大使@敖瑞鹏的微博 化身天马神君·驭风以飒爽之姿诠释守护神韵和平精英灵驹大使@王玉雯Uvin 化身灵驹仙姬·云歌以空灵之态传递祥瑞之美和 ...全文,7284,3757,50761,image,#和平精英春节双神装降临#,https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%E6%98%A5%E8%8A%82%E5%8F%8C%E7%A5%9E%E8%A3%85%E9%99%8D%E4%B8%B4%23&extparam=%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%E6%98%A5%E8%8A%82%E5%8F%8C%E7%A5%9E%E8%A3%85%E9%99%8D%E4%B8%B4%23&luicode=10000011&lfid=1005057095404909&launchid=10000360-page_H5,上城士,Other,CN,rule,0.85
4866569304016426,MrVLQgQR4,2023-02-07T10:00:01+00:00,#四级包爆料时刻# | #和平精英新春园林# 【仙剑奇缘 侠义江湖】 和平精英 x 仙剑奇侠传 将于「2月10日」灵秀登场~ 关注@和平精英 转发本条，鸡仔将用@微博抽奖平台 揪10位特种兵每人送出「100Q币」皮肤基金~ 《仙剑奇侠传》系列是历经二十八载光阴的著名单机游戏品牌。以独创的 ...全文,869,348,50434,image,抽奖详情,https://lottery.media.weibo.com/lottery/h5/history/list?mid=4866569304016426&launchid=10000360-page_H5,Chinese Paladin,Game,CN,rule,0.75
4935677151550635,NeY7N6vof,2023-08-17T02:49:56+00:00,#长相思和平精英梦幻联动#  2023 PEL夏季赛总决赛即将火热打响，感谢腾讯视频热播剧#长相思#第一季，皓翎大王姬小夭@杨紫，二王姬阿念@代露娃 为PEL和选手们送上的祝福~和平精英的微博视频,3450,3838,47783,video,和平精英的微博视频,https://video.weibo.com/show?fid=1034%3A4935399613857833&launchid=10000360-page_H5,长相思,Movie,CN,gpt,0.9
5026352152970081,Ob3xtcsEx,2024-04-23T08:00:01+00:00,🔥I will fight！Private side！#华晨宇和平精英5周年主题曲#由品牌代言人@华晨宇yu 作曲并演唱的「《和平精英》5周年主题曲」及「完整版MV」即将高燃来袭！花花首次为游戏作曲，5年冒险旅程，心中的热情不熄灭。即日起，火星特种兵们可带话题  ...全文,25577,19283,47086,video,和平精英的微博视频,https://video.weibo.com/show?fid=1034%3A5026283927568429&launchid=10000360-page_H5,华晨宇,Artist,CN,gpt,0.9
4860672955384014,MpsnBmACW,2023-01-22T03:30:01+00:00,#大吉大利和平年# 品牌代言人吴京、华晨宇、宋茜，新春吉利官龚琳娜，脱口秀演员呼兰、何广智、徐志胜、鸟鸟、小北，以及黄健翔、管泽元 在新春的第一天，邀请特种兵们一起到游戏里拿下新年首胜！ 同时，今日起猛戳→ 网页链接 即可参加和平精英#新年第一局鸡# 福利大放送活 ...全文,748,834,45344,video,和平精英的微博视频,https://video.weibo.com/show?fid=1034%3A4859694494449792&launchid=10000360-page_H5,"吴京, 华晨宇, 宋茜, 龚琳娜, 呼兰, 何广智, 徐志胜, 鸟鸟, 小北, 黄健翔, 管泽元",Artist,CN,gpt,0.9
5161454878852705,PpMILB8Zz,2025-05-01T03:30:01+00:00,#和平精英6周年# 超6福利免费领！5月1日登录和平精英，三款外观、十连抽、地铁物资、更有@吴京 @华晨宇yu @宋茜 @田曦薇 @许昕 表情包、语音包尽入囊中！#和平精英6周年福利包# 和平精英的微博视频,477,1064,44418,video,和平精英的微博视频,https://video.weibo.com/show?fid=1034%3A5161414667730983&launchid=10000360-page_H5,Tian Xiwei,Artist,CN,rule,0.75
5026623940985864,ObaBQ48t2,2024-04-24T02:00:00+00:00,#和平精英#4 月 24 日《和平精英》携手@breo倍轻松 展开跨界联动，为特种兵们空降福利啦！来绿洲世界和海岛地图的限时装置【倍轻松按摩能量站】，让特种兵们”足不出岛“就可以享受肩颈按摩，体验完还有惊喜等着你来发现哦～特种兵们，让我们实现轻松按摩自由，一起唤醒身体能量，上 ...全文,22571,8477,40920,image,#和平精英#,https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%23&extparam=%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%23&launchid=10000360-page_H5,breo倍轻松,Brand,CN,gpt,1.0
5161115139704492,PpDSNEIA4,2025-04-30T05:00:01+00:00,#宋茜杨丽萍团队辉羽雀灵神装大片##和平精英辉羽雀灵#和平精英6周年“辉羽雀灵”神装大片拍摄花絮放送，看@宋茜、普一凡 孔雀舞动人舞姿，秒切雀灵！ 和平精英的微博视频,1784,1036,40826,video,和平精英的微博视频,https://video.weibo.com/show?fid=1034%3A5160829167796246&launchid=10000360-page_H5,宋茜,Artist,CN,gpt,0.9
5161447329105921,PpMwACcRH,2025-05-01T03:00:01+00:00,和平精英#和平精英辉羽雀灵##宋茜cos6周年神装辉羽雀灵#她，是孔雀族的胜利女神！她，是庇佑一方的孔雀神明！与@宋茜 一起闪耀进圈！ 和平精英的微博视频,879,1105,38553,video,和平精英的微博视频,https://video.weibo.com/show?fid=1034%3A5161154146664479&launchid=10000360-page_H5,宋茜,Artist,CN,gpt,0.9
4966890414017272,Ns47LgR4I,2023-11-11T06:00:18+00:00,#和平精英四排节##和平精英集合100#  各位特种兵们又一年11.11到了！ 　今年四排节快跟随@华晨宇yu 的脚步，找到你的天生一队集合上场吧！ 和平精英的微博视频,7489,4383,38258,video,和平精英的微博视频,https://video.weibo.com/show?fid=1034%3A4966666832904202&launchid=10000360-page_H5,华晨宇,Artist,CN,gpt,0.9
5219856259221033,Q8kydCGOl,2025-10-09T07:16:15+00:00,#和平精英吃鸡四排节#全程回顾这就来啦！📷滴！花花吃鸡店已打卡 ！限量领取活动周边！波波车！坐上华晨宇的副驾！一日店长杭州LGD-猫猫、ST轻辰、杭州LGD-阿福、主播32分钟、解说阿梅、解说RPG 轮番惊喜现身，大家都集邮了多少呢？🔥万人乐园吃鸡，百人海岛再度集结！看看是谁能跟花花成为队 ...全文,2912,921,36765,video,和平精英的微博视频,https://video.weibo.com/show?fid=1034%3A5219855981281355&launchid=10000360-page_H5,华晨宇,Artist,CN,gpt,0.9
5249507576519296,QkLUVrlXW,2025-12-30T03:00:00+00:00,#和平精英暮色玫影##李一桐cos暮色玫影##和平精英#李一桐COS演绎全新神装「暮色玫影·艾丽娅」，开启狩猎！你的灵魂将成为最甜美的养料～1月1日，和平精英首个多捏脸狩猎神装「暮色玫影」开年上线！ 和平精英的微博视频,15001,1342,36586,video,和平精英的微博视频,https://video.weibo.com/show?fid=1034%3A5249237378596870&launchid=10000360-page_H5,李一桐,Artist,CN,gpt,0.9
5249205594751217,QkE3RjW0x,2025-12-29T07:00:01+00:00,#和平精英暮色玫影##李一桐cos暮色玫影# @李一桐Q COS片场花絮掉落 “我的玫瑰会记住你心跳的旋律” 期待明天大片上线！ 和平精英的微博视频,14656,1370,36251,video,和平精英的微博视频,https://video.weibo.com/show?fid=1034%3A5248058774978672&launchid=10000360-page_H5,李一桐,Artist,CN,gpt,0.9
5184723202869019,Pzy2kc2mv,2025-07-04T08:30:02+00:00,#李昀锐灵猫魔法师大片##和平精英灵猫魔法师#面对任何战局，优雅都是唯一的信条！看@小林是李昀锐  化身灵猫魔法师，如何机智退敌！和平精英全新神装「灵猫魔法师」火热上线中！ 和平精英的微博视频,4954,5863,36004,video,和平精英的微博视频,https://video.weibo.com/show?fid=1034%3A5184674973286450&launchid=10000360-page_H5,李昀锐,Artist,CN,gpt,0.9
4832529011451567,MdEe965Cn,2022-11-05T11:36:03+00:00,#华晨宇全网找队友# | #宋茜组队官宣# | #你最想和谁组队# | #和平精英四排节#   鸡仔特报！100人四排组队邀约计划来袭！活动期间，特种兵们将有机会和品牌代言人@华晨宇yu、品牌代言人@宋茜 、京东游戏电视体验官@希林娜依高 等100名头部大玩家一起四排组队，还有机会赢取海量豪礼！另 ...全文,999,929,35735,image,#华晨宇全网找队友#,https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%8D%8E%E6%99%A8%E5%AE%87%E5%85%A8%E7%BD%91%E6%89%BE%E9%98%9F%E5%8F%8B%23&extparam=%23%E5%8D%8E%E6%99%A8%E5%AE%87%E5%85%A8%E7%BD%91%E6%89%BE%E9%98%9F%E5%8F%8B%23&launchid=10000360-page_H5,"华晨宇, 宋茜, 希林娜依高",Artist,CN,gpt,0.9
5198864525298488,PFtUUmenu,2025-08-12T09:02:36+00:00,2025#和平精英刺激之夜##虞书欣#《海岛奇幻巡游》舞台纯享 和平精英品牌代言人@虞书欣Esther 变身「焦糖拿铁」，全“欣”演绎《在干嘛呀》、《星空投》，萌翻全场！ 少女巡逻队/粤鱼cos巴啦啦小魔仙联名皮肤、高人气主播一休/王玉萌演绎喜羊羊与灰太狼联名皮肤，更有熊大熊二 ...全文,1903,3667,35245,video,和平精英的微博视频,https://video.weibo.com/show?fid=1034%3A5198863397486611&launchid=10000360-page_H5,Pleasant Goat,Anime,CN,rule,0.95
5236816451211422,QfrLn5594,2025-11-25T02:30:00+00:00,#和平精英雪战到底# 让刺激雪战到底！#和平精英冰雪哈尔滨#冬季主题海岛鸡冻开整，@哈尔滨文旅 、@哈尔滨冰雪大世界 携手东北特种兵@祝绪丹Bambi ，喊你一起雪战。东北搭子入队，Buff满配！与和平精英哈尔滨冰雪旅游推广团@北京JDG-Paraboy 、北秋一起来海岛，雪战到底！  ...全文,10326,2433,34313,video,和平精英的微博视频,https://video.weibo.com/show?fid=1034%3A5236660128907302&launchid=10000360-page_H5,"哈尔滨文旅, 哈尔滨冰雪大世界, 祝绪丹Bambi","Brand, Brand, Artist",CN,gpt,0.9
5198896590756797,PFuKD3aSp,2025-08-12T11:10:01+00:00,2025#和平精英刺激之夜# 和平精英 x 时尚芭莎 刺激之夜·海岛拉风派对COS片上线！时尚芭莎镜头直击，众星集结解锁拉风的N种时髦方式！ 和平精英品牌代言人华晨宇、宋茜 、田曦薇 、虞书欣  和平精英品牌大使祝绪丹，惊喜大使姚安娜 明星特种兵KINJAZ、史彭元、唐汉霄 ...全文,1327,1483,34079,video,和平精英的微博视频,https://video.weibo.com/show?fid=1034%3A5198886596182029&launchid=10000360-page_H5,Tian Xiwei,Artist,CN,rule,0.75
5219784664811273,Q8iGKkbDb,2025-10-09T02:31:46+00:00,#2025华晨宇火星演唱会##在火星演唱会和花花一起吃鸡##和平精英吃鸡四排节#火星演唱会上，“老板哥”@华晨宇yu 在线教员工@杭州LGD-猫猫 @杭州LGD-阿福 人情世故“你淘汰了话还这么多！”在线和AI版贫嘴亲弟@HAT花傲天 互呛，再现驯服AI叫“哥”名场面！🎡超E火哥MVP上台互动，差点把 ...全文,4950,524,34067,video,和平精英的微博视频,https://video.weibo.com/show?fid=1034%3A5219784300625973&launchid=10000360-page_H5,华晨宇,Artist,CN,gpt,0.9
5184647703040640,Pzw4ycL0A,2025-07-04T03:30:01+00:00,#李昀锐灵猫魔法师大片##和平精英灵猫魔法师#嘘！看在《灵猫魔法吃鸡日记》中，暗藏着怎样的秘密？@小林是李昀锐 指尖流转，奏响灵猫魔法师故事篇章！和平精英首个人猫双形态神装「灵猫魔法师」优雅上线！ 和平精英的微博视频,4975,5299,33725,video,和平精英的微博视频,https://video.weibo.com/show?fid=1034%3A5184460358877280&launchid=10000360-page_H5,李昀锐,Artist,CN,gpt,0.9
5185002541418961,PzFiS5X8t,2025-07-05T03:00:01+00:00,#李昀锐cos灵猫魔法师##和平精英灵猫魔法师#喵~看@小林是李昀锐 化身灵猫魔法师，优雅施法！和平精英首个拥有可变身猫咪飞行器的神装「灵猫魔法师」上线！踏着空中乐谱阶梯，优雅一跃而下，华丽进圈！ 和平精英的微博视频,5027,5120,33075,video,和平精英的微博视频,https://video.weibo.com/show?fid=1034%3A5184974853439570&launchid=10000360-page_H5,李昀锐,Artist,CN,gpt,0.9
5196968886538659,PEGBqrr0f,2025-08-07T03:30:00+00:00,2025#和平精英刺激之夜##和平精英年度最大返场评测# 上号！许愿！吉时已到！明星同款、18套军需&夺宝、16个保时捷车皮、哪吒敖丙全新神装，2025刺激之夜，华晨宇、宋茜、田曦薇、虞书欣、祝绪丹、姚安娜在线亲抽，免费送！记得锁定直播哦~ 和平精英的微博视频,1532,1150,32936,video,和平精英的微博视频,https://video.weibo.com/show?fid=1034%3A5195996678782982&launchid=10000360-page_H5,Porsche,Brand,CN,rule,0.75
5161507731801678,PpO617yHk,2025-05-01T07:00:02+00:00,#宋茜cos6周年神装辉羽雀灵##和平精英六周年#五一假期不知道去哪玩？（你怎么知道我要去看宋茜姐姐跳舞了？）快快跟着鸡仔的空投箱标记沉浸式体验和平大陆休闲游打卡～ 和平精英的微博视频,308,392,32346,video,和平精英的微博视频,https://video.weibo.com/show?fid=1034%3A5161470082875424&launchid=10000360-page_H5,宋茜,Artist,CN,gpt,0.9
5185062937297544,PzGShuCqk,2025-07-05T07:00:01+00:00,#李昀锐cos灵猫魔法师##和平精英灵猫魔法师# @小林是李昀锐 优雅cos 神装「灵猫魔法师」，拍摄花絮大放送！ 和平精英的微博视频,5161,5230,32174,video,和平精英的微博视频,https://video.weibo.com/show?fid=1034%3A5184976254337086&launchid=10000360-page_H5,李昀锐,Artist,CN,gpt,0.9
5218140033647109,Q7BU7fiMl,2025-10-04T13:36:34+00:00,#和平精英吃鸡四排节##华晨宇演唱会带粉丝吃鸡##2025华晨宇火星演唱会#⭐南京火星演唱会特种兵派对，万人乐园吃鸡团建！和大哥一起钢枪的第一天现场返图来咯~🔥海岛创乐园2.0@华晨宇yu 花花落地一穿四与猫猫会师决赛圈，@杭州LGD-猫猫 击倒“老板哥”，但反被花花的火星人队友成功淘汰，最终花花 ...全文,645,124,32172,image,#和平精英吃鸡四排节#,https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%E5%90%83%E9%B8%A1%E5%9B%9B%E6%8E%92%E8%8A%82%23&extparam=%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%E5%90%83%E9%B8%A1%E5%9B%9B%E6%8E%92%E8%8A%82%23&launchid=10000360-page_H5,华晨宇,Artist,CN,gpt,0.9
5249190486869091,QkDFusOXN,2025-12-29T06:00:00+00:00,#和平精英暮色玫影##李一桐cos暮色玫影# 暮色降临，狩猎开启 @李一桐Q 化身暮色玫影·艾丽娅 开启浪漫华尔兹 1月1日，和平精英首个多捏脸狩猎神装「暮色玫影」开年上线摄影/@夏弃疾_回乡冲浪版,15929,2314,31966,image,#和平精英暮色玫影#,https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%E6%9A%AE%E8%89%B2%E7%8E%AB%E5%BD%B1%23&extparam=%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%E6%9A%AE%E8%89%B2%E7%8E%AB%E5%BD%B1%23&launchid=10000360-page_H5,李一桐,Artist,CN,gpt,0.9
4832897434915462,MdNOnkCJE,2022-11-06T12:00:01+00:00,#和平精英四排节# 火星连麦，四排进圈！“火星钢枪王”来啦～ 四排节水友赛开始啦，期待遇到和华晨宇一起四排的幸运火星人！ 记得留意和平精英官博的水友赛招募信息，接受花花的组队邀请吧～ #华晨宇全网找队友#  11月5日-11月7日快来报名，进入「栓Q了老6」的四排游戏“好友圈”吧～ ...全文,8060,2182,31468,video,和平精英的微博视频,https://video.weibo.com/show?fid=1034%3A4832867004645425&launchid=10000360-page_H5,华晨宇,Artist,CN,gpt,0.9
4851351609416289,MlxTaDvBD,2022-12-27T10:10:20+00:00,#和平精英穿粤了# 2022和平精英广州文旅联动已重磅上线！各位明星朋友和电竞选手们也已进入穿粤预备状态！ 和代言人@华晨宇yu、@宋茜，@4AM战队 广州选手@33Svan、@广州TT和平精英分部 、@广州TC电竞和平精英分部  战队的选手们一起，登广州塔览海岛全景，看灯光盛典，饮胜海岛冰茶！ ...全文,2504,934,30684,video,和平精英的微博视频,https://video.weibo.com/show?fid=1034%3A4851307446730796&launchid=10000360-page_H5,广州文旅,Other,CN,gpt,0.9
4931346134472005,Nd9shiLn7,2023-08-05T04:00:01+00:00,前方空投，玩有引力！ #王嘉尔和平精英品牌代言人# 发射空投信号召唤无限惊喜！@王嘉尔 和平精英空投节跨地图福利狂欢今日全面引爆！ #最好看的雨是空投雨# 这个夏天，让我们#一起去追空投雨#！  和平精英的微博视频,13835,23755,29876,video,和平精英的微博视频,https://video.weibo.com/show?fid=1034%3A4931044366024777&launchid=10000360-page_H5,王嘉尔,Artist,CN,gpt,0.9
