mid,bid,created_at,text_preview,reposts,comments,attitudes,media_type,has_video,page_title,is_collab,collab_partner,collab_category,classified_by
5267064346117611,Qs8EipFt9,2026-02-16T13:44:19+00:00,特种兵们除夕快乐！今日上线还能领取 “军需二十连抽” ！仅限今日领取，千万不要错过！,23,15,29,text,0,,0,,,gpt
5267023875808935,Qs7B1onav,2026-02-16T11:03:31+00:00,#想去你的2026##2026和平精英新春贺岁片##和平精英丝路贺新春#《想去你的2026》演员剧照第二弹！喜报！和平精英新春短片《想去你的2026》定档大年初五！迫不及待想看？别急！今天带来一批四人,53,79,287,image,0,#想去你的2026#,0,,,gpt
5267007890788286,Qs7bf3j4i,2026-02-16T10:00:00+00:00,#和平精英新皮肤##和平精英彩虹骑师#新皮肤爆料丨虹鬃飞扬，梦幻骑师！全新套装 -【彩虹骑师】将于2月19日正式上线~小小骑士斜挎木剑踏上集结爱与勇气的征途！金色波浪卷发搭配粉色爱心皇冠优雅又俏皮极简,21,25,55,image,0,#和平精英新皮肤#,0,,,gpt
5266977691279211,Qs6ox5mMr,2026-02-16T08:00:00+00:00,#和平精英##和平精英春节双神装降临##大吉大利和平年#微信游戏专属福利活动，和平精英春节福利狂欢开启，最高拿2000元！特种兵们，和平精英微信游戏圈开启春节福利狂欢啦！最高拿2000元！还有稀有飞行,14,8,20,image,0,#和平精英#,0,,,gpt
5266962594664061,Qs60bjzkN,2026-02-16T07:00:01+00:00,#想去你的2026##和平精英丝路敦煌#和平精英新春贺岁片《想去你的2026》重磅预告发布，敦煌入战，少年逐梦，2月21日大年初五，全网热播，不负热爱！ 和平精英的微博视频,376,206,977,video,1,和平精英的微博视频,0,,,gpt
5266939945685196,Qs5pEnQYI,2026-02-16T05:30:01+00:00,#想去你的2026##和平精英丝路敦煌# 你真是战神师父么，怎么落地就成盒？「想去你的2026」大年初五上线～ 和平精英的微博视频,93,155,590,video,1,和平精英的微博视频,0,,,gpt
5266932392793139,Qs5dtbICD,2026-02-16T05:00:00+00:00,和平精英#特种兵的年夜饭##马上吃鸡有年味##和平精英马上吃鸡#特种兵的年夜饭当然不止一桌！用一张拼图把双份团圆端上来！让鸡仔馋馋！活动时间：2月16日 - 2月23日参与方式：① 关注@和平精英② ,100,111,129,image,0,【超话】和平精英,0,,,gpt
5266924848023939,Qs51ixFon,2026-02-16T04:30:01+00:00,#和平精英丝路贺新春##和平精英马年惊喜来袭#春节来和平领除夕福利 马年主题皮肤焕新登场新春福利狂欢正式开启！除夕来和平，免费领二十连抽、马头人二选一等超多福利，更有马年限定主题皮肤重磅上新！新年穿新,16,4,18,video,1,和平精英的微博视频,0,,,gpt
5266917293558739,Qs4P7eVN1,2026-02-16T04:00:00+00:00,#大吉大利和平年##和平精英#除夕上号血赚啦！军需二十连、地铁新春专属背包、荣耀勋章抵扣券等直接送！除夕到，快上号军需二十连抽地铁新春专属背包荣耀勋章抵扣券蜜獾-启元战纹马头套装、军需十连抽福马献瑞系,3,5,14,image,0,#大吉大利和平年#,1,Metro Exodus,Game,rule
5266902199043055,Qs4qLBWvJ,2026-02-16T03:00:01+00:00,#电影镖人#@电影镖人 大年初一全国上映送电影票！特种兵们快来接受吴京的新春邀请，马年看《镖人》，好运一路“镖”升！吴京携武侠动作电影《镖人》，邀请特种兵们来和平精英体验新春版本——丝路贺新春，更有丝,63,542,116,video,1,和平精英的微博视频,1,镖人,Movie,gpt
5266894644314778,Qs4eAi6tc,2026-02-16T02:30:00+00:00,和平百变小舞配饰穿搭拆解，多套风格自由搭配，速来GET张予曦同款穿搭，新年与特种兵们不见不散～,41,150,1141,image,0,,1,张予曦,Artist,gpt
5266683256378304,QrYJDqLhS,2026-02-15T12:30:01+00:00,#和平精英神装逸闻录##和平精英天马神君##和平精英灵驹仙姬#山海秘境，丙午贺岁马年全新双红装【灵驹仙姬·云歌】&【天马神君·驭风】已于2月15日，正式上线！天马神君驭风来，灵驹仙姬踏歌至，和平精英邀,73,18,36,video,1,和平精英的微博视频,0,,,gpt
5266668155835580,QrYlhou6g,2026-02-15T11:30:01+00:00,#在和平绿洲过大年##和平精英绿洲启元##是时候打开绿洲启元了#绿洲启元年度热梗全收录！不敢笑，这些绿洲梗我真看过！马年即将到来，在此辞旧迎新之际，跟随小番茄的采访一起听听这些绿洲玩家在这一年都发生了,27,9,37,video,1,和平精英的微博视频,0,,,gpt
5266660606870852,QrY96sPqc,2026-02-15T11:00:01+00:00,#和平精英##和平精英超体对抗#超体对抗全新机制系统，重塑战场对局思路！和平精英超体对抗全新版本现已上线，新机制、新系统、新场景等你体验。【和平支援舰】携马年战意降临，三大增益区「自动恢复」、「火力狂,8,0,4,video,1,和平精英的微博视频,0,,,gpt
5266645506851639,QrXKKsKqj,2026-02-15T10:00:01+00:00,#大吉大利和平年#打开吃鸡看中国，六城联动线下“吉”合！特种兵线下吉合喽！全国六城空投已就位上海/佛山率先开趴，年味浓度超标预警火箭少女、盔仔、三级头男、小番茄全员卖萌营业中五湖四海的吉祥话，各地方言,6,7,14,video,1,和平精英的微博视频,0,,,gpt
5266570005188802,QrVMYlLQm,2026-02-15T05:00:00+00:00,#大吉大利和平年##和平精英#今天（2月15日）上号就领加码十连抽！明天（2月16日除夕）再领二十连抽！2月15日上号就送军需十连抽没领到的特种兵2月16日（除夕）登录也可补领哦！2月16日（除夕）还,27,18,24,image,0,#大吉大利和平年#,0,,,gpt
5266554905430452,QrVoCmMHW,2026-02-15T04:00:00+00:00,和平精英#和平精英马上吃鸡##马上吃鸡有年味#鸡仔的好友圈更新啦~特种兵的跨年仪式感，从不缺席！👇快来评论区晒出你的九宫格好友圈，鸡仔陪你过新年！（提示：该条好友圈仅特种兵可见~）,70,6,11,image,0,【超话】和平精英,0,,,gpt
5266524706969985,QrUBUtfd7,2026-02-15T02:00:00+00:00,《斗罗大陆》官方正版授权合作人物「小舞」，角色装扮系统上线，百变现身海岛，领携新一轮的极致战斗和平精英斗罗大陆联动，2月15日上线启幕，与特种兵们新年海岛相见～,3386,2378,13252,image,0,,1,斗罗大陆,Anime,gpt
5266509607734555,QrUdyws6T,2026-02-15T01:00:00+00:00,#和平精英斗罗大陆联动开启#张予曦领衔百变小舞 海岛登场！ 和平精英的微博视频,3723,2616,15016,video,1,和平精英的微博视频,1,斗罗大陆,Anime,gpt
5266361487988438,QrQmExw9M,2026-02-14T15:11:26+00:00,#和平精英春节双神装降临##和平精英新春祈福巡游来了#双神佛山年夜饭开席，特种兵请落座🏮大吉大利，双神赐福！和平好运天团邀你共进年夜饭，年年岁岁，常乐今朝 和平精英的微博视频,68,11,29,video,1,和平精英的微博视频,0,,,gpt
5266320863013775,QrPj8cE1h,2026-02-14T12:30:00+00:00,#大吉大利和平年##和平精英#6元即可解锁每日乐享包还有幸运币、荣耀勋章等好礼相赠超值春节限定包低至3.3折限时获取，即将开启本次活动共有每日乐享包、乐享惊喜包和春节限定包三种，获得礼包后可领取对应奖,33,23,19,image,0,#大吉大利和平年#,0,,,gpt
5266313318501019,QrP6XzFvd,2026-02-14T12:00:01+00:00,#和平精英##斗罗大陆#和平精英×斗罗大陆联动！小舞百变夺宝登场百变斗罗，情系海岛！和平精英×斗罗大陆联动惊喜上线。2月15日，柔骨斗罗-小舞携全新系统【百变夺宝】和首个角色换装皮肤，与特种兵们浪漫相,57,114,1263,video,1,和平精英的微博视频,1,斗罗大陆,Anime,gpt
5266298218742292,QrOIBAGgI,2026-02-14T11:00:01+00:00,#和平精英新皮肤##和平精英镇魂街联动#战魂不灭，热血守护。和平精英x镇魂街热血联动2月16日正式上线！《镇魂街》动画官方授权正版合作角色角色-虎痴许褚，力拔山岳，忠勇无双角色-曹焱兵，烈火焚邪，武神,16,37,64,video,1,和平精英的微博视频,1,镇魂街,Anime,gpt
5266294444392800,QrOCwiqLC,2026-02-14T10:45:00+00:00,#和平精英新皮肤##和平精英斗罗大陆联动开启#新皮肤爆料丨百变斗罗，情系海岛！和平精英 x @斗罗大陆动画官方微博 联动即将开启~宿命对决空降海岛以神级战力引爆全场！神力交织上演前所未有的极致混战《斗,8,38,252,video,1,和平精英的微博视频,1,斗罗大陆,Anime,gpt
5266290669520569,QrOwqDWJz,2026-02-14T10:30:01+00:00,#和平精英新皮肤##和平精英斗罗大陆联动开启#新皮肤爆料丨百变斗罗，情系海岛！全新合作系列角色 -【小舞】将于2月15日上线~珍贵记忆，幻化灵装！@斗罗大陆动画官方微博 联动开启~多面女神小舞抵达海岛,183,309,2731,video,1,和平精英的微博视频,1,斗罗大陆,Anime,gpt
5266286889927816,QrOqkFEG4,2026-02-14T10:15:00+00:00,#和平精英新皮肤##和平精英斗罗大陆联动开启#新皮肤爆料丨百变斗罗，情系海岛！和平精英 x @斗罗大陆动画官方微博 联动即将开启~《斗罗大陆》官方正版授权合作角色-唐三角色-小舞角色-千仞雪角色-朱竹,93,283,3394,image,0,#和平精英新皮肤#,1,斗罗大陆,Anime,gpt
5266283122656811,QrOkgb99N,2026-02-14T10:00:02+00:00,#和平精英##和平精英会说话的汤姆猫#新皮肤爆料丨奇思妙想，萌趣家族！会说话的汤姆猫家族全新系列玩偶服&套装将于2月16日上线！商圈快闪店亮起星光安吉拉的舞台正在循环闪耀头号粉丝【安吉拉星星喵】用俏皮,6,36,58,video,1,和平精英的微博视频,1,会说话的汤姆猫,IP,gpt
5266275568714846,QrO84Az82,2026-02-14T09:30:01+00:00,#和平精英法拉利联动#和平精英携手传奇跑车品牌@法拉利中国 ，诚邀各位和平精英，共赴一场激情与非凡交织的红毯之旅，驾驶全新联名载具，感受专属极致美学与驾驶激情。让我们共同见证海岛圆梦时刻，「马」上吃鸡,287,155,736,video,1,和平精英的微博视频,1,法拉利,Brand,gpt
5266275565307535,QrO84mgJp,2026-02-14T09:30:00+00:00,有在站好最后一班岗（顶上去让鹅总看到）（桀桀桀）今年的班就上到这里！玩家宝们明年见！评论区留下：来年对鹅助/对自己的新期待鹅助明年评论区揪5人平分500Q币#鹅总福利到#,128,1150,705,image,0,#鹅总福利到#,0,,,gpt
5266260465555225,QrNJInjap,2026-02-14T08:30:00+00:00,#大吉大利和平年##和平精英#2月14日起，还有登录有礼等超值奖励等着你！活动期间，累计登录1-7天分别可免费领取服饰币、物资币、福利碎片等奖励；付费1元即可额外解锁荣耀勋章、惊喜礼盒等超值奖励。,4,8,15,image,0,#大吉大利和平年#,0,,,gpt
5266252920527653,QrNxy2dgx,2026-02-14T08:00:01+00:00,#和平精英##HIT安全系统#红装、传世武装扫码即送？谨防诈骗！【和平反诈小剧场：第2集】新春佳节，各类诈骗花样翻新！陌生二维码背后可能藏着账号被盗的风险，警惕 “扫码即送红装、传世武装” 的诱惑陷阱,3,11,29,video,1,和平精英的微博视频,0,,,gpt
5266245365796889,QrNlmok2d,2026-02-14T07:30:00+00:00,#和平精英新皮肤##和平精英电玩萌骑#6元即可获取5级枪械马年限定枪械系列2月15日重磅开启✴最低6元，就可拥有第一把5级枪械；✴全套648元，就可获得全部马年限定枪械包含：9级枪械ARX，7级枪械M,7,11,30,image,0,#和平精英新皮肤#,0,,,gpt
5266237816572293,QrN9brzKJ,2026-02-14T07:00:00+00:00,#大吉大利和平年##和平精英#除夕福利倒计时！军需二十连、地铁新春专属背包、荣耀勋章抵扣券等豪礼，除夕当天见！除夕当天，记得上号血赚！军需二十连抽地铁新春专属背包、荣耀勋章抵扣券、蜜獾-启元战纹直！接,9,11,16,image,0,#大吉大利和平年#,1,Metro Exodus,Game,rule
5266222717603926,QrMKPvU7Y,2026-02-14T06:00:00+00:00,和平精英#和平精英古墓迷途##和平精英马上吃鸡##马上吃鸡有年味#救命！古墓迷途也能变“萌探现场”？用最可爱的BGM，探最暗的古墓！戳开查看古墓迷途专属「萌力加持」给这个萌萌的蝾螈打几分？ 和平精英的,25,2,9,video,1,和平精英的微博视频,0,,,gpt
5266192524642311,QrLY8jtFZ,2026-02-14T04:00:02+00:00,#和平精英年兽大作战#年兽大作战现已上线！新春好礼掉不停！一年一度的年兽大作战玩法现已回归！年兽来袭，组队应战！合力击败BOSS，即可解锁限定新春福利、珍稀道具、海量奖励！热闹过年，边玩边领福利，让你,18,11,33,video,1,和平精英的微博视频,0,,,gpt
5266184973061577,QrLLXcQsh,2026-02-14T03:30:01+00:00,#和平精英丝路贺新春##和平精英马年惊喜来袭#马年限定首把5级枪6元任选，648集齐！金戈铁马，枪鸣贺岁。和平精英马年限定枪皮上线。4把5级枪首把6元任选，新春特惠包648元一次性集齐6把枪皮。六款神,12,7,14,video,1,和平精英的微博视频,0,,,gpt
5266177418597980,QrLzLA4J6,2026-02-14T03:00:00+00:00,#和平精英春节活动#和平精英官方福利平台【和平人生】带来新春好礼，特种兵们速来领取~~~福利一：吃喝玩乐，福利多多，集美团外卖108元神券包、淘票票10元电影无门槛券、古茗茶饮爆品单杯8折券、CoCo,8,6,9,image,0,#和平精英春节活动#,0,,,gpt
5266162323818740,QrLbqg1qA,2026-02-14T02:00:01+00:00,#和平精英古墓迷途##和平精英丝路贺新春##和平精英地铁逃生#跟随吉莉，高燃集结！和平精英故事站四大更新——千年沙渊古城的独家摸金手册，开启古墓迷途大冒险地铁逃生怒兆火山引爆阵营激战，少主·云舟身世揭,10,4,9,video,1,和平精英的微博视频,1,Metro Exodus,Game,rule
5266154768569273,QrKZezXg5,2026-02-14T01:30:00+00:00,和平精英#和平精英马上吃鸡##马上吃鸡有年味#【回家吃鸡倒计时·最后1天】特种兵，你的车票、行李和“吃鸡手感”都打包好了吗？带上你的新年好运，和怼友相约海岛，用一场“大吉大利”，开启红火团圆年！我们在,43,251,107,image,0,抽奖详情,0,,,gpt
5266147219342990,QrKN3Dcxo,2026-02-14T01:00:00+00:00,和平精英#和平精英马上吃鸡##马上吃鸡有年味#💌邀请函💌❤️喜＋喜=囍❤️🎁良辰已定，吉日待打🎉🍷吾备吃鸡，遂邀诚友🎁😘激情吃鸡，随候尊驾💖🎀诚挚邀请亲朋怼友一起共赴🎈⏱️时间：2026年2月17日🏠,39,270,124,image,0,抽奖详情,0,,,gpt
5265973578831791,QrGgZB3yf,2026-02-13T13:30:01+00:00,#和平精英新皮肤##和平精英油彩印象#新皮肤爆料丨油彩世界，印象写意！全新系列角色 -【油彩印象】2月15日上线~在远离尘世的塔楼顶端住着一位绘世者【绘梦之心】他用魔法将情感注入画笔创造出【炽阳之花】,117,39,86,video,1,和平精英的微博视频,0,,,gpt
5265969800547173,QrGaU2iln,2026-02-13T13:15:00+00:00,#和平精英新皮肤##和平精英电玩萌骑#新皮肤爆料丨像素萌骑，电玩战场！全新系列枪皮肤 -【电玩萌骑】2月15日上线~ 打破传统红金设计彩虹马卡龙配色让人爱不释手融合像素艺术，以色彩表达情绪灵动小马装饰,43,14,33,image,0,#和平精英新皮肤#,0,,,gpt
5265966025154726,QrG4OlCYK,2026-02-13T13:00:00+00:00,#和平精英神装逸闻录##和平精英天马神君##和平精英灵驹仙姬#新皮肤爆料丨双神装【天马神君-驭风】&【灵驹仙姬-云歌】细节爆料来袭！2月15日0点开启守护新程调皮的年兽闯入五彩灵阵欲趁驭风忙碌之际前往,23,11,62,image,0,#和平精英神装逸闻录#,0,,,gpt
5265950934827790,QrFGtkfVA,2026-02-13T12:00:02+00:00,#和平精英新皮肤##和平精英动物晴报局#新皮肤爆料丨晴雨变幻，奇妙气象！全新系列角色 -【动物晴报局】将于2月15日上线~天空是一座全息舞台【动物晴报局】的三位少女偶像在此巡演【幽雨猫猫】身着深蓝礼服,19,42,88,video,1,和平精英的微博视频,0,,,gpt
5265943378788456,QrFuhAShi,2026-02-13T11:30:00+00:00,#和平精英马上吃鸡##大吉大利和平年##和平精英丝路贺新春#除夕当天上和平，多重豪礼领不停！马年春节超级王炸福利，仅限除夕当天(2月16日)领取，错过血亏！二十连抽、地铁新春专属背包、动作-肥肥撤离舞,12,11,21,video,1,和平精英的微博视频,1,Metro Exodus,Game,rule
