partner_name,category,region,video_count,total_views,total_video_likes,total_comments,total_comment_likes,comment_likes_partial,avg_views,like_rate_pct,comment_rate_pct,top_videos,date_range_start,date_range_end
your Squad,IP,Global,1,5864,304,8,0,True,5864.0,5.1842,0.1364,fLEHwVoIBsA|PUBG MOBILE | Cozy Up in the Snowy Vale with your ,2000-01-01,2026-02-05
the Iconic Aston Martin,Brand,Global,1,5825,209,30,0,True,5825.0,3.588,0.515,yBcROsMyyzA|PUBG MOBILE | Become an Icon with the Iconic Aston,2000-01-01,2026-02-05
Kid,IP,Global,1,5720,160,5,0,True,5720.0,2.7972,0.0874,dzr-ELgdii8|PUBG MOBILE | Block Cover Pro Play Guide with Kid,2000-01-01,2026-02-05
Zorb Football Vehicle Guide,IP,Global,1,5676,173,12,0,True,5676.0,3.0479,0.2114,-FMqCjZhS-k|PUBG MOBILE | Play Like a Pro: KiD5MX Zorb Footbal,2000-01-01,2026-02-05
the Welding Gun,IP,Global,1,5647,68,14,0,True,5647.0,1.2042,0.2479,d8k2cpSquPw|PUBG MOBILE | Repair Your Own Vehicles with the We,2000-01-01,2026-02-05
the Bonus Pass,IP,Global,1,5644,155,26,17,True,5644.0,2.7463,0.4607,s1xm5KlW4qY|PUBG MOBILE | Claim New Rewards with the Bonus Pas,2000-01-01,2026-02-05
the Bonus Pass,IP,Global,1,5642,155,26,0,True,5642.0,2.7473,0.4608,s1xm5KlW4qY|PUBG MOBILE | Claim New Rewards with the Bonus Pas,2025-01-26,2026-01-26
Showcase,IP,Global,1,5361,237,18,0,True,5361.0,4.4208,0.3358,cSM8KVG7chA|PUBG MOBILE  |  Hovercraft Showcase,2000-01-01,2026-02-05
the Pass,IP,Global,1,5271,239,17,0,True,5271.0,4.5342,0.3225,FRQRFIhFZqw|PUBG MOBILE | Add Some Flash with the Pass! 🎇🎫 RPM,2000-01-01,2026-02-05
GRUBHUB,IP,Global,1,5249,222,28,0,True,5249.0,4.2294,0.5334,4ueK53d8lBw|PUBG MOBILE x GRUBHUB Collaboration Announcement,2000-01-01,2026-02-05
Dying Light The Beast Dev Talk,IP,Global,1,5235,126,32,49,True,5235.0,2.4069,0.6113,TMRypFxyPpw|PUBG MOBILE X Dying Light The Beast Dev Talk,2000-01-01,2026-02-05
Dying Light The Beast Dev Talk,IP,Global,1,5209,126,32,0,True,5209.0,2.4189,0.6143,TMRypFxyPpw|PUBG MOBILE X Dying Light The Beast Dev Talk,2025-01-26,2026-01-26
BABYMONSTER Drip Dance,IP,Global,1,5148,261,30,42,True,5148.0,5.0699,0.5828,dnKgM0QzgPk|Show Off Your Style With BABYMONSTER Drip Dance,2000-01-01,2026-02-05
BABYMONSTER Drip Dance,IP,Global,1,5132,261,30,0,True,5132.0,5.0857,0.5846,dnKgM0QzgPk|Show Off Your Style With BABYMONSTER Drip Dance,2025-01-26,2026-01-26
Cheaters,IP,Global,1,5124,425,16,32,False,5124.0,8.2943,0.3123,rRao7XwfhNM|PUBG MOBILE | Never Deal with Cheaters!,2000-01-01,2026-02-05
RP A12,IP,Global,1,5123,118,49,29,True,5123.0,2.3033,0.9565,ZWc9m7q8CAA|PUBG MOBILE | Unlock the Patchmetal Bunny Set with,2000-01-01,2026-02-05
RP A12,IP,Global,1,5121,118,49,0,True,5121.0,2.3042,0.9568,ZWc9m7q8CAA|PUBG MOBILE | Unlock the Patchmetal Bunny Set with,2025-01-26,2026-01-26
Cheaters,IP,Global,1,5119,425,16,0,True,5119.0,8.3024,0.3126,rRao7XwfhNM|PUBG MOBILE | Never Deal with Cheaters!,2025-01-26,2026-01-26
the Snowstar Sweetheart Gilt Set,IP,Global,1,4943,63,38,0,True,4943.0,1.2745,0.7688,9fWInENc1So|PUBG MOBILE | Unlock the Interactive Emote with th,2000-01-01,2026-02-05
XP-PEN,Brand,Global,1,4899,128,10,13,False,4899.0,2.6128,0.2041,RQgYhqLBchU|PUBG MOBILE | 4th Ultimate Set Design Contest PV,2000-01-01,2026-02-05
planation,IP,Global,1,4876,82,5,3,False,4876.0,1.6817,0.1025,2Ja4iUjM2-0|PUBG MOBILE | 2025 PMWC Format Explanation,2000-01-01,2026-02-05
planation,IP,Global,1,4875,82,5,0,True,4875.0,1.6821,0.1026,2Ja4iUjM2-0|PUBG MOBILE | 2025 PMWC Format Explanation,2025-01-26,2026-01-26
to grab RP A5,IP,Global,1,4739,339,14,0,True,4739.0,7.1534,0.2954,iEscicyGgg8|PUBG MOBILE | ⏳ Only 14 days left to grab RP A5! ⏳,2000-01-01,2026-02-05
plosive at the PUBG MOBILE,IP,Global,1,4711,176,6,0,True,4711.0,3.7359,0.1274,G_Y8MQTQE50|PUBG MOBILE | 💥Things got explosive at the PUBG MO,2000-01-01,2026-02-05
The Custom Crate,IP,Global,1,4689,116,16,5,True,4689.0,2.4739,0.3412,jOPz-U9r3Sw|PUBG MOBILE | Win Your Way With The Custom Crate,2000-01-01,2026-02-05
The Custom Crate,IP,Global,1,4686,117,16,0,True,4686.0,2.4968,0.3414,jOPz-U9r3Sw|PUBG MOBILE | Win Your Way With The Custom Crate,2025-01-26,2026-01-26
The Mecha Finisher,IP,Global,1,4633,276,9,0,True,4633.0,5.9573,0.1943,I2MokVngqhg|PUBG MOBILE | Add Some Flair With The Mecha Finish,2000-01-01,2026-02-05
Account Theft,IP,Global,1,4620,119,18,0,True,4620.0,2.5758,0.3896,PNkEecWdnEA|PUBG MOBILE | How To Tackle The Root Issue With Ac,2000-01-01,2026-02-05
the new Oasis Luxury Swimming Pool,IP,Global,1,4612,91,8,0,True,4612.0,1.9731,0.1735,Rt_j-noYklQ|PUBG MOBILE | 🏊 Dive into luxury with the new Oasi,2000-01-01,2026-02-05
the latest Lucky Crate,IP,Global,1,4612,156,30,0,True,4612.0,3.3825,0.6505,J-GJ-GRscKY|PUBG MOBILE | Gear up with the latest Lucky Crate!,2000-01-01,2026-02-05
clusive Outfit Is Here,IP,Global,1,4567,387,11,0,True,4567.0,8.4738,0.2409,zDVq8g-aPxo|PUBG MOBILE | New Leopard Buddy and Exclusive Outf,2000-01-01,2026-02-05
Popular Upgradable Firearms,IP,Global,1,4304,229,13,0,True,4304.0,5.3206,0.302,tI4MJAhKYc8|PUBG MOBILE | Cyber Week Sales Continues with Popu,2000-01-01,2026-02-05
the edge of a blade,IP,Global,1,4286,266,12,0,True,4286.0,6.2063,0.28,Zk4d2ZCOaR8|PUBG MOBILE | Embrace victory with the edge of a b,2000-01-01,2026-02-05
clusive Perks,IP,Global,1,4112,292,19,0,True,4112.0,7.1012,0.4621,WwEVHPZddqQ|PUBG MOBILE | RPA9 Exclusive Perks,2000-01-01,2026-02-05
the RPA7 Victory Dance,IP,Global,1,4067,267,5,0,True,4067.0,6.565,0.1229,HP5fixnnb8U|PUBG MOBILE | Show Your Moves With the RPA7 Victor,2000-01-01,2026-02-05
citement peaked during the PUBG MOBILE,IP,Global,1,4000,167,6,0,True,4000.0,4.175,0.15,8a-2bMjp1J8|PUBG MOBILE | Excitement peaked during the PUBG MO,2000-01-01,2026-02-05
clusive Vehicles,IP,Global,1,3972,55,11,4,True,3972.0,1.3847,0.2769,u9B8sLPqN9E|PUBG MOBILE | Rondo Strategy - Exclusive Vehicles,2000-01-01,2026-02-05
clusive Vehicles,IP,Global,1,3970,55,11,0,True,3970.0,1.3854,0.2771,u9B8sLPqN9E|PUBG MOBILE | Rondo Strategy - Exclusive Vehicles,2025-01-26,2026-01-26
press,IP,Global,1,3933,144,17,20,True,3933.0,3.6613,0.4322,oCsWpzhO-tI|PUBG MOBILE | All Aboard the BanPan Express,2000-01-01,2026-02-05
press,IP,Global,1,3924,144,17,0,True,3924.0,3.6697,0.4332,oCsWpzhO-tI|PUBG MOBILE | All Aboard the BanPan Express,2025-01-26,2026-01-26
the Feral Ravager Set,IP,Global,1,3670,232,5,0,True,3670.0,6.3215,0.1362,8fZ-pD2Ny38|PUBG MOBILE | Fight Like a Wolf with the Feral Rav,2000-01-01,2026-02-05
Samsung Galaxy,Brand,Global,1,3660,172,21,0,True,3660.0,4.6995,0.5738,SM1G3BPa3tU|World of Wonder: Anniversary Jam | Insane Moments,2000-01-01,2026-02-05
Out in the Cold,IP,Global,1,3483,230,14,0,True,3483.0,6.6035,0.402,O626MTwkzSg|PUBG MOBILE | Don't Get Left Out in the Cold! Wint,2000-01-01,2026-02-05
clusive Standing Pose for the Gilt Set Serpengleam Set for a Limited Time,IP,Global,1,3470,172,10,0,True,3470.0,4.9568,0.2882,NBeG5pXVAoo|PUBG MOBILE | Claim an Exclusive Standing Pose for,2000-01-01,2026-02-05
the WOW Visual Programming Tool,IP,Global,1,3463,110,20,0,True,3463.0,3.1764,0.5775,P7-w-xZuRuk|PUBG MOBILE | Create Like Never Before with the WO,2000-01-01,2026-02-05
Indian Motorcycles,Brand,Global,1,3418,209,7,0,True,3418.0,6.1147,0.2048,LtQthoVNR3M|We turned this PUBG MOBILE creator's dream into re,2000-01-01,2026-02-05
plained 4,IP,Global,1,3231,90,12,9,True,3231.0,2.7855,0.3714,p_YBph7YMsc|PUBG MOBILE | 410 Security Tips Explained 4,2000-01-01,2026-02-05
Rollexxx,Artist,Global,1,3223,186,3,0,True,3223.0,5.771,0.0931,2ZCShpLbg6g|PUBG MOBILE VIP Holiday Frost-a-Thon: Santa Siege ,2000-01-01,2026-02-05
something wild,IP,Global,1,3181,211,6,0,True,3181.0,6.6331,0.1886,OfzL-Xxf360|PUBG MOBILE | ❄️ Face the wilds with something wil,2000-01-01,2026-02-05
plained 4,IP,Global,1,3176,90,12,0,True,3176.0,2.8338,0.3778,p_YBph7YMsc|PUBG MOBILE | 410 Security Tips Explained 4,2025-01-26,2026-01-26
friends,IP,Global,1,3150,138,4,0,True,3150.0,4.381,0.127,C6OkRRiSDpU|PUBG MOBILE | The Frost Festival is more fun with ,2000-01-01,2026-02-05
SSC Map Recommendations,IP,Global,1,3083,65,13,0,True,3083.0,2.1083,0.4217,xXABqtYYhos|PUBG MOBILE | World of Wonder x SSC Map Recommenda,2000-01-01,2026-02-05
McLAREN,Brand,Global,1,3021,91,12,0,True,3021.0,3.0122,0.3972,u44f8QwfICg|PUBG MOBILE | Surge into Glory: PMGC 2024!,2000-01-01,2026-02-05
the New Bonus Pass,IP,Global,1,2964,96,5,0,True,2964.0,3.2389,0.1687,Km3LW2hIeiU|PUBG MOBILE | Reap Rewards with the New Bonus Pass,2000-01-01,2026-02-05
y Flare,IP,Global,1,2722,68,6,0,True,2722.0,2.4982,0.2204,e1X-x2ba8h4|PUBG MOBILE | New Gilt Set - Foxy Flare,2000-01-01,2026-02-05
the Latest PDP Lucky Spin,Movie,Global,1,2698,172,10,3,True,2698.0,6.3751,0.3706,WjE0oTiydg0|PUBG MOBILE | Get Spicy with the Latest PDP Lucky ,2000-01-01,2026-02-05
the Latest PDP Lucky Spin,Movie,Global,1,2695,172,10,0,True,2695.0,6.3822,0.3711,WjE0oTiydg0|PUBG MOBILE | Get Spicy with the Latest PDP Lucky ,2025-01-26,2026-01-26
Volkswagen Vehicle and Attachment Design Contest Results,IP,Global,1,2525,201,12,0,True,2525.0,7.9604,0.4752,aDczcq4cMgk|PUBG MOBILE × Volkswagen Vehicle and Attachment De,2000-01-01,2026-02-05
TheVovkaCom,IP,Global,1,2452,71,3,2,False,2452.0,2.8956,0.1223,dZHThhfnKxI|PUBG MOBILE x TheVovkaCom | Constructing the Thund,2000-01-01,2026-02-05
TheVovkaCom,IP,Global,1,2450,71,3,0,True,2450.0,2.898,0.1224,dZHThhfnKxI|PUBG MOBILE x TheVovkaCom | Constructing the Thund,2025-01-26,2026-01-26
the PMGC Prize Path,IP,Global,1,2380,57,15,0,True,2380.0,2.395,0.6303,wzRJaYlTbSM|PUBG MOBILE | Start Your Journey with the PMGC Pri,2000-01-01,2026-02-05
The Kinjaz,Artist,Global,1,2297,80,7,0,True,2297.0,3.4828,0.3047,rfllMt37f0M|PUBG MOBILE | @TheKinjaz 'clouds' Dance Tutorial #,2000-01-01,2026-02-05
Empyrean Charm,Movie,Global,1,2143,146,5,3,False,2143.0,6.8129,0.2333,QbZBQEqPFn0|PUBG MOBILE | New Empyrean Series Sets featuring E,2000-01-01,2026-02-05
Empyrean Charm,Movie,Global,1,2141,147,5,0,True,2141.0,6.866,0.2335,QbZBQEqPFn0|PUBG MOBILE | New Empyrean Series Sets featuring E,2025-01-26,2026-01-26
a Grizzly Bear Buddy,IP,Global,1,2111,113,1,0,True,2111.0,5.3529,0.0474,a-As3EaO6o8|PUBG MOBILE | Enter Battle with a Grizzly Bear Bud,2000-01-01,2026-02-05
Nour,IP,Global,1,2104,30,16,0,True,2104.0,1.4259,0.7605,UE3MuxYAN1E|PUBG MOBILE | WOW Star Show Featuring Nour,2000-01-01,2026-02-05
Nour,IP,Global,1,2102,30,16,0,True,2102.0,1.4272,0.7612,UE3MuxYAN1E|PUBG MOBILE | WOW Star Show Featuring Nour,2025-01-26,2026-01-26
clusive Items,IP,Global,1,2043,39,3,5,False,2043.0,1.909,0.1468,zh0C7m28rKc|PUBG MOBILE | Rondo Strategy - Exclusive Items,2000-01-01,2026-02-05
clusive Items,IP,Global,1,2036,39,3,0,True,2036.0,1.9155,0.1473,zh0C7m28rKc|PUBG MOBILE | Rondo Strategy - Exclusive Items,2025-01-26,2026-01-26
plore the new Themed Arena Maps Today,IP,Global,1,1990,53,29,0,True,1990.0,2.6633,1.4573,WGmNbqR7bq0|PUBG MOBILE | Explore the new Themed Arena Maps To,2000-01-01,2026-02-05
the Empyrean Mystique Series Sets,Movie,Global,1,1910,116,10,0,True,1910.0,6.0733,0.5236,jzvS3Kwk_wc|PUBG MOBILE | Claim Your Throne with the Empyrean ,2000-01-01,2026-02-05
er Set,IP,Global,1,1807,31,6,1,False,1807.0,1.7156,0.332,2PoOAGJqASQ|PUBG MOBILE | Step into the Ring and claim the Spl,2000-01-01,2026-02-05
er Set,IP,Global,1,1802,30,6,0,True,1802.0,1.6648,0.333,2PoOAGJqASQ|PUBG MOBILE | Step into the Ring and claim the Spl,2025-01-26,2026-01-26
the Empyrean Mystique Set,IP,Global,1,1608,89,3,1,False,1608.0,5.5348,0.1866,uOoSOpYOpk4|PUBG MOBILE | Become Royalty with the Empyrean Mys,2000-01-01,2026-02-05
the Empyrean Mystique Set,IP,Global,1,1605,89,3,0,True,1605.0,5.5452,0.1869,uOoSOpYOpk4|PUBG MOBILE | Become Royalty with the Empyrean Mys,2025-01-26,2026-01-26
the Mystic Scroll,IP,Global,1,1514,139,8,0,True,1514.0,9.181,0.5284,UUIL4qQTzTQ|PUBG MOBILE | Find Peace with the Mystic Scroll,2000-01-01,2026-02-05
VOLKSWAGEN,IP,Global,1,1244,100,4,0,True,1244.0,8.0386,0.3215,piD2Wl4Hlf4|PUBGMOBILE × VOLKSWAGEN | PDP Vehicle Finish & Att,2000-01-01,2026-02-05
